Applicant_ID,Age,Gender,Education,Marital_Status,Employment_Type,Annual_Income,Credit_Score,Loan_Amount_Requested,Loan_Term_Months,Dependents,Property_Area,Approval_Status
LAPP_1514,35,Female,Undergraduate,Married,Salaried,70578,659,58475,36,0,Semi-Urban,Approved
LAPP_1515,58,Male,Graduate,Single,Self-Employed,93672,669,95184,36,2,Rural,Approved
LAPP_1516,28,Female,High School,Single,Salaried,34256,680,26582,12,0,Semi-Urban,Rejected
LAPP_1517,25,Female,Graduate,Married,Salaried,48956,587,178154,36,1,Semi-Urban,Rejected
LAPP_1518,46,Male,Undergraduate,Married,Self-Employed,74677,580,275560,24,0,Urban,Rejected
LAPP_1519,38,Female,Graduate,Married,Salaried,75375,716,284975,60,0,Rural,Rejected
LAPP_1520,26,Male,Undergraduate,Married,Salaried,59209,613,228517,36,0,Semi-Urban,Rejected
LAPP_1521,57,Male,Graduate,Single,Salaried,47069,568,104560,60,0,Semi-Urban,Rejected
LAPP_1522,33,Female,Graduate,Married,Salaried,112429,746,264779,84,0,Urban,Approved
LAPP_1523,48,Male,Graduate,Single,Self-Employed,110045,723,105412,84,3,Rural,Approved
LAPP_1524,25,Female,Graduate,Single,Self-Employed,84344,754,82630,24,0,Semi-Urban,Rejected
LAPP_1525,33,Male,Undergraduate,Married,Unemployed,14017,560,44919,84,2,Rural,Rejected
LAPP_1526,37,Female,Postgraduate,Married,Self-Employed,84248,600,294451,60,0,Urban,Rejected
LAPP_1527,60,Female,High School,Divorced,Salaried,23602,534,76623,60,1,Urban,Rejected
LAPP_1528,52,Female,Graduate,Single,Business Owner,86823,607,297022,12,0,Urban,Rejected
LAPP_1529,49,Female,Undergraduate,Married,Salaried,53976,594,79236,24,0,Semi-Urban,Rejected
LAPP_1530,23,Female,Undergraduate,Single,Salaried,55891,651,119116,84,0,Rural,Approved
LAPP_1531,60,Female,Graduate,Single,Salaried,72765,578,153330,24,1,Semi-Urban,Rejected
LAPP_1532,54,Female,Graduate,Married,Salaried,58746,583,234014,24,0,Urban,Rejected
LAPP_1533,60,Male,Undergraduate,Single,Self-Employed,49088,746,187620,36,3,Semi-Urban,Approved
LAPP_1534,47,Male,High School,Married,Salaried,26782,397,69491,84,1,Semi-Urban,Rejected
LAPP_1535,33,Male,Undergraduate,Single,Salaried,56213,645,55252,36,2,Urban,Approved
LAPP_1536,53,Female,Graduate,Divorced,Salaried,93739,561,131711,84,3,Rural,Approved
LAPP_1537,26,Male,Undergraduate,Single,Salaried,79427,565,140837,36,1,Urban,Rejected
LAPP_1538,44,Male,Graduate,Married,Salaried,55807,719,198463,24,3,Semi-Urban,Rejected
LAPP_1539,39,Male,Postgraduate,Married,Self-Employed,141127,679,154846,36,0,Semi-Urban,Approved
LAPP_1540,36,Female,Undergraduate,Single,Salaried,45566,792,57828,36,2,Urban,Approved
LAPP_1541,60,Female,Graduate,Single,Business Owner,124199,721,213975,36,0,Semi-Urban,Approved
LAPP_1542,48,Male,Postgraduate,Single,Salaried,111574,601,417753,36,1,Semi-Urban,Rejected
LAPP_1543,53,Male,Graduate,Divorced,Salaried,97220,693,220042,24,1,Semi-Urban,Rejected
LAPP_1544,61,Female,High School,Single,Self-Employed,27996,693,77378,24,3,Semi-Urban,Rejected
LAPP_1545,33,Male,Graduate,Married,Business Owner,150064,711,278410,36,3,Urban,Approved
LAPP_1546,63,Male,Graduate,Married,Salaried,61236,622,71023,36,0,Rural,Rejected
LAPP_1547,45,Female,Graduate,Married,Self-Employed,58387,503,74723,12,0,Semi-Urban,Rejected
LAPP_1548,62,Female,Graduate,Single,Unemployed,10606,581,35098,24,2,Semi-Urban,Rejected
LAPP_1549,56,Male,Graduate,Single,Unemployed,17000,720,61662,36,2,Semi-Urban,Rejected
LAPP_1550,47,Female,Undergraduate,Single,Self-Employed,44093,559,98140,84,0,Urban,Rejected
LAPP_1551,58,Female,Undergraduate,Married,Self-Employed,35077,588,61366,36,1,Urban,Rejected
LAPP_1552,27,Male,Undergraduate,Married,Salaried,68359,684,227459,12,2,Rural,Rejected
LAPP_1553,25,Female,Graduate,Married,Business Owner,162317,720,463550,36,2,Rural,Rejected
LAPP_1554,63,Female,Undergraduate,Single,Salaried,76051,556,48905,36,1,Semi-Urban,Rejected
LAPP_1555,51,Female,Graduate,Married,Unemployed,22064,595,38117,36,2,Urban,Rejected
LAPP_1556,43,Female,Undergraduate,Married,Salaried,61967,722,178936,24,1,Semi-Urban,Rejected
LAPP_1557,62,Male,Graduate,Married,Salaried,54691,634,137158,36,3,Semi-Urban,Rejected
LAPP_1558,30,Male,High School,Single,Salaried,34613,696,135794,36,1,Rural,Rejected
LAPP_1559,52,Male,Undergraduate,Married,Salaried,34269,716,121017,24,1,Urban,Rejected
LAPP_1560,63,Male,Undergraduate,Single,Salaried,75322,583,53409,24,2,Urban,Rejected
LAPP_1561,50,Male,Graduate,Single,Salaried,79950,620,243063,36,0,Semi-Urban,Rejected
LAPP_1562,59,Female,Graduate,Single,Self-Employed,95369,704,159947,36,3,Urban,Approved
LAPP_1563,51,Female,Graduate,Single,Self-Employed,49235,513,142155,84,1,Rural,Rejected
LAPP_1564,38,Female,Postgraduate,Married,Salaried,109452,635,291173,36,3,Semi-Urban,Rejected
LAPP_1565,56,Female,High School,Married,Self-Employed,25784,648,58289,60,0,Rural,Approved
LAPP_1566,22,Female,Graduate,Divorced,Salaried,65875,565,229595,24,1,Urban,Rejected
LAPP_1567,34,Male,Undergraduate,Single,Salaried,50787,650,151366,60,2,Semi-Urban,Rejected
LAPP_1568,33,Male,Undergraduate,Divorced,Self-Employed,31531,553,113935,36,2,Semi-Urban,Rejected
LAPP_1569,49,Male,Undergraduate,Single,Business Owner,82464,598,122509,36,0,Urban,Rejected
LAPP_1570,32,Female,Graduate,Married,Salaried,107213,697,184239,24,0,Semi-Urban,Rejected
LAPP_1571,59,Male,Graduate,Married,Salaried,77569,741,207639,12,1,Semi-Urban,Rejected
LAPP_1572,22,Female,Graduate,Single,Salaried,71494,563,277584,60,1,Rural,Rejected
LAPP_1573,52,Male,Postgraduate,Married,Salaried,152508,606,274596,24,2,Urban,Rejected
LAPP_1574,33,Female,Undergraduate,Married,Salaried,59775,611,36643,24,0,Rural,Approved
LAPP_1575,47,Female,Undergraduate,Single,Unemployed,11195,625,23068,24,2,Rural,Rejected
LAPP_1576,61,Female,High School,Married,Business Owner,41071,572,98724,12,1,Semi-Urban,Rejected
LAPP_1577,37,Female,Undergraduate,Married,Self-Employed,50763,727,167693,36,0,Semi-Urban,Rejected
LAPP_1578,60,Female,Postgraduate,Single,Salaried,130174,671,397043,36,0,Urban,Rejected
LAPP_1579,51,Female,Undergraduate,Single,Self-Employed,35112,560,136105,24,1,Semi-Urban,Rejected
LAPP_1580,54,Female,Graduate,Married,Salaried,107359,797,347777,36,1,Semi-Urban,Rejected
LAPP_1581,44,Female,High School,Single,Salaried,29330,690,45320,60,1,Semi-Urban,Approved
LAPP_1582,55,Female,Undergraduate,Single,Salaried,60274,581,165441,84,2,Semi-Urban,Approved
LAPP_1583,26,Male,Graduate,Married,Self-Employed,99659,710,284311,36,0,Rural,Rejected
LAPP_1584,39,Male,Graduate,Married,Business Owner,153231,636,500000,36,3,Semi-Urban,Rejected
LAPP_1585,50,Female,Graduate,Married,Salaried,115514,718,113848,24,3,Rural,Approved
LAPP_1586,27,Male,Undergraduate,Single,Salaried,55966,731,65460,36,0,Semi-Urban,Approved
LAPP_1587,30,Male,Postgraduate,Married,Salaried,147103,586,153619,60,2,Semi-Urban,Approved
LAPP_1588,61,Female,High School,Divorced,Business Owner,59062,597,151299,36,1,Semi-Urban,Rejected
LAPP_1589,52,Female,High School,Single,Salaried,26053,570,25363,36,1,Semi-Urban,Rejected
LAPP_1590,54,Female,Graduate,Single,Salaried,67771,654,189489,36,1,Urban,Rejected
LAPP_1591,48,Male,Graduate,Divorced,Self-Employed,61808,660,204782,84,2,Urban,Rejected
LAPP_1592,35,Male,Graduate,Single,Salaried,68166,614,137339,60,3,Semi-Urban,Approved
LAPP_1593,50,Male,Postgraduate,Married,Salaried,79460,522,195662,60,1,Rural,Rejected
LAPP_1594,57,Male,Graduate,Married,Salaried,110269,579,407391,24,0,Semi-Urban,Rejected
LAPP_1595,49,Male,Undergraduate,Single,Self-Employed,76001,575,189507,24,1,Urban,Rejected
LAPP_1596,42,Male,Undergraduate,Married,Salaried,36559,645,44971,60,0,Urban,Rejected
LAPP_1597,24,Female,Graduate,Married,Unemployed,23309,485,39652,24,1,Semi-Urban,Rejected
LAPP_1598,40,Female,Graduate,Single,Self-Employed,74024,565,174286,36,2,Semi-Urban,Rejected
LAPP_1599,52,Male,High School,Divorced,Salaried,22154,524,23087,36,0,Rural,Rejected
LAPP_1600,56,Male,High School,Married,Salaried,31543,637,83393,36,0,Semi-Urban,Rejected
LAPP_1601,24,Male,Graduate,Single,Salaried,75291,697,300965,36,1,Semi-Urban,Rejected
LAPP_1602,47,Male,Undergraduate,Married,Salaried,42348,624,117891,60,0,Semi-Urban,Rejected
LAPP_1603,37,Female,High School,Single,Business Owner,50516,750,91102,12,0,Semi-Urban,Rejected
LAPP_1604,32,Male,Graduate,Married,Business Owner,156195,688,259457,60,1,Semi-Urban,Approved
LAPP_1605,42,Male,Graduate,Single,Salaried,85430,631,321269,60,3,Urban,Rejected
LAPP_1606,37,Male,Graduate,Married,Salaried,63389,565,225049,84,2,Urban,Rejected
LAPP_1607,30,Male,Undergraduate,Single,Salaried,41711,614,89814,36,1,Semi-Urban,Approved
LAPP_1608,21,Female,Graduate,Married,Salaried,55220,544,95914,36,1,Urban,Rejected
LAPP_1609,42,Female,Graduate,Married,Salaried,75861,563,226568,84,0,Urban,Rejected
LAPP_1610,46,Female,Graduate,Married,Salaried,55191,550,88347,36,2,Urban,Rejected
LAPP_1611,38,Male,Undergraduate,Married,Unemployed,6508,567,5973,36,1,Rural,Rejected
LAPP_1612,34,Female,High School,Married,Salaried,35562,563,56384,36,3,Urban,Rejected
LAPP_1613,49,Female,Postgraduate,Married,Salaried,132920,850,268503,12,3,Semi-Urban,Approved
LAPP_1614,32,Female,Postgraduate,Single,Business Owner,177146,706,246930,36,0,Semi-Urban,Approved
LAPP_1615,56,Male,Undergraduate,Single,Salaried,77949,657,98125,36,3,Semi-Urban,Rejected
LAPP_1616,55,Male,Graduate,Married,Salaried,91143,613,47530,36,3,Semi-Urban,Approved
LAPP_1617,32,Female,Graduate,Single,Salaried,71537,835,193718,12,1,Semi-Urban,Approved
LAPP_1618,27,Female,High School,Married,Salaried,29860,524,79146,60,0,Semi-Urban,Rejected
LAPP_1619,49,Male,Graduate,Single,Unemployed,9049,559,10479,36,2,Urban,Rejected
LAPP_1620,31,Male,Graduate,Married,Business Owner,126780,726,482115,36,0,Semi-Urban,Rejected
LAPP_1621,53,Male,Undergraduate,Single,Business Owner,98664,669,190766,84,1,Rural,Approved
LAPP_1622,26,Female,Graduate,Married,Business Owner,90325,540,53217,24,0,Rural,Rejected
LAPP_1623,35,Male,Graduate,Divorced,Salaried,113771,652,144398,60,1,Semi-Urban,Approved
LAPP_1624,52,Female,High School,Married,Business Owner,33113,659,96764,36,3,Rural,Rejected
LAPP_1625,31,Male,Postgraduate,Married,Unemployed,29391,627,35435,60,0,Rural,Approved
LAPP_1626,43,Female,Graduate,Married,Salaried,100877,696,69473,36,2,Semi-Urban,Approved
LAPP_1627,46,Female,High School,Single,Salaried,43286,765,115226,24,0,Semi-Urban,Rejected
LAPP_1628,54,Male,Undergraduate,Single,Salaried,38509,635,89119,36,2,Semi-Urban,Rejected
LAPP_1629,54,Female,Undergraduate,Single,Salaried,50098,679,158531,36,1,Rural,Rejected
LAPP_1630,49,Male,Graduate,Divorced,Salaried,65673,460,210430,24,0,Semi-Urban,Rejected
LAPP_1631,24,Female,Graduate,Divorced,Business Owner,119265,777,460335,60,1,Rural,Rejected
LAPP_1632,37,Female,Undergraduate,Single,Business Owner,95415,645,66748,36,2,Urban,Approved
LAPP_1633,55,Male,Postgraduate,Married,Salaried,95843,594,61000,60,0,Urban,Rejected
LAPP_1634,33,Female,Undergraduate,Single,Salaried,57791,599,228574,36,2,Urban,Rejected
LAPP_1635,61,Female,Graduate,Married,Business Owner,99694,708,274853,36,1,Urban,Rejected
LAPP_1636,59,Male,Graduate,Single,Self-Employed,62678,708,188271,84,0,Rural,Approved
LAPP_1637,35,Female,Postgraduate,Single,Salaried,84108,625,70456,84,3,Urban,Approved
LAPP_1638,49,Female,Graduate,Single,Self-Employed,69674,675,51861,24,1,Semi-Urban,Approved
LAPP_1639,49,Female,Undergraduate,Single,Business Owner,94787,631,100558,60,0,Urban,Approved
LAPP_1640,31,Male,Graduate,Single,Business Owner,156259,711,311765,36,0,Urban,Approved
LAPP_1641,52,Male,Graduate,Divorced,Salaried,60921,644,53952,12,1,Urban,Rejected
LAPP_1642,22,Male,Undergraduate,Married,Salaried,44154,616,91052,36,2,Rural,Approved
LAPP_1643,34,Female,Undergraduate,Married,Business Owner,98959,619,243971,84,1,Semi-Urban,Approved
LAPP_1644,40,Male,Graduate,Single,Salaried,76073,658,38125,84,2,Semi-Urban,Approved
LAPP_1645,42,Female,Graduate,Divorced,Self-Employed,104082,593,93659,24,2,Rural,Rejected
LAPP_1646,31,Male,Postgraduate,Married,Salaried,132883,674,240941,60,1,Rural,Approved
LAPP_1647,47,Female,Graduate,Married,Salaried,111958,615,76876,60,1,Semi-Urban,Approved
LAPP_1648,23,Male,Undergraduate,Married,Salaried,68951,542,66699,36,3,Urban,Approved
LAPP_1649,37,Male,High School,Married,Salaried,18927,540,24818,36,3,Urban,Rejected
LAPP_1650,64,Male,Graduate,Divorced,Business Owner,157267,688,315100,36,1,Urban,Rejected
LAPP_1651,48,Male,High School,Single,Salaried,44826,578,134564,24,1,Urban,Rejected
LAPP_1652,49,Female,Graduate,Single,Business Owner,129821,700,125200,60,0,Semi-Urban,Approved
LAPP_1653,41,Female,Undergraduate,Single,Business Owner,69356,632,213814,24,0,Urban,Rejected
LAPP_1654,36,Female,Graduate,Single,Salaried,98809,713,345111,36,2,Rural,Rejected
LAPP_1655,57,Female,High School,Married,Self-Employed,44385,616,123398,24,1,Rural,Rejected
LAPP_1656,40,Female,Graduate,Married,Salaried,88032,650,57488,60,0,Urban,Approved
LAPP_1657,26,Female,Graduate,Married,Self-Employed,106316,770,217127,36,2,Rural,Rejected
LAPP_1658,39,Female,High School,Married,Salaried,17744,560,49864,36,3,Semi-Urban,Rejected
LAPP_1659,25,Female,Undergraduate,Married,Salaried,33313,571,130746,36,3,Urban,Rejected
LAPP_1660,23,Male,Undergraduate,Married,Salaried,61037,691,233852,24,1,Semi-Urban,Rejected
LAPP_1661,21,Female,Graduate,Married,Self-Employed,73312,547,138190,60,1,Urban,Approved
LAPP_1662,58,Male,Undergraduate,Married,Business Owner,71665,733,190324,36,0,Urban,Approved
LAPP_1663,35,Female,Graduate,Single,Salaried,76391,609,276371,36,2,Semi-Urban,Rejected
LAPP_1664,54,Female,Graduate,Married,Salaried,83245,587,283754,24,3,Semi-Urban,Rejected
LAPP_1665,55,Male,Undergraduate,Divorced,Salaried,45015,685,98041,24,2,Urban,Rejected
LAPP_1666,45,Male,Graduate,Married,Business Owner,117253,644,165836,84,2,Semi-Urban,Approved
LAPP_1667,44,Female,High School,Single,Salaried,29164,729,28576,36,0,Rural,Approved
LAPP_1668,32,Female,High School,Single,Self-Employed,40868,606,90233,60,1,Semi-Urban,Approved
LAPP_1669,38,Male,Undergraduate,Divorced,Salaried,46942,615,142232,12,1,Semi-Urban,Rejected
LAPP_1670,35,Female,Postgraduate,Single,Salaried,135933,624,500000,36,2,Semi-Urban,Rejected
LAPP_1671,64,Female,Undergraduate,Married,Business Owner,64693,631,227483,84,0,Semi-Urban,Approved
LAPP_1672,36,Male,Graduate,Married,Self-Employed,113485,632,137866,24,1,Urban,Rejected
LAPP_1673,47,Female,Postgraduate,Married,Self-Employed,138268,771,417461,36,0,Rural,Approved
LAPP_1674,28,Female,Graduate,Married,Salaried,73234,639,110719,84,1,Rural,Approved
LAPP_1675,45,Male,Graduate,Married,Business Owner,157680,738,456034,60,2,Urban,Approved
LAPP_1676,37,Female,Postgraduate,Single,Salaried,79308,636,224466,12,1,Semi-Urban,Rejected
LAPP_1677,49,Female,Undergraduate,Single,Business Owner,85441,614,124189,36,2,Semi-Urban,Rejected
LAPP_1678,28,Male,Postgraduate,Single,Salaried,72832,644,96164,12,1,Urban,Rejected
LAPP_1679,35,Male,Graduate,Divorced,Salaried,58893,726,50870,60,0,Urban,Approved
LAPP_1680,47,Male,Undergraduate,Single,Salaried,75631,562,51193,36,0,Urban,Approved
LAPP_1681,27,Female,Graduate,Single,Salaried,46029,629,161312,84,3,Rural,Rejected
LAPP_1682,23,Female,Undergraduate,Single,Salaried,71932,718,48516,12,0,Urban,Approved
LAPP_1683,49,Female,Postgraduate,Married,Business Owner,163802,638,132776,36,0,Urban,Approved
LAPP_1684,64,Female,Undergraduate,Married,Self-Employed,64752,706,86507,24,0,Urban,Approved
LAPP_1685,44,Female,Graduate,Divorced,Unemployed,8754,652,31573,36,0,Semi-Urban,Rejected
LAPP_1686,23,Male,Graduate,Divorced,Salaried,52851,511,88012,24,1,Rural,Rejected
LAPP_1687,40,Male,Graduate,Single,Salaried,99436,723,116469,36,1,Semi-Urban,Approved
LAPP_1688,35,Male,Undergraduate,Married,Business Owner,55643,571,167176,60,3,Urban,Rejected
LAPP_1689,45,Male,High School,Single,Salaried,44439,638,71846,24,2,Semi-Urban,Rejected
LAPP_1690,50,Female,Graduate,Married,Salaried,115597,736,192675,36,0,Semi-Urban,Approved
LAPP_1691,34,Female,Undergraduate,Married,Business Owner,55493,696,171274,84,2,Semi-Urban,Approved
LAPP_1692,27,Male,Postgraduate,Married,Salaried,127499,546,176048,84,2,Semi-Urban,Approved
LAPP_1693,37,Female,Undergraduate,Married,Salaried,72635,751,264294,24,2,Urban,Rejected
LAPP_1694,64,Female,Undergraduate,Married,Business Owner,61924,739,152641,84,1,Urban,Approved
LAPP_1695,40,Male,Postgraduate,Married,Salaried,136377,743,324906,24,0,Urban,Rejected
LAPP_1696,56,Male,Graduate,Married,Business Owner,144818,714,206602,36,2,Rural,Approved
LAPP_1697,29,Male,Graduate,Married,Salaried,59853,580,204866,60,2,Semi-Urban,Rejected
LAPP_1698,58,Male,Graduate,Single,Self-Employed,74923,567,187653,60,1,Semi-Urban,Rejected
LAPP_1699,42,Female,High School,Single,Salaried,34023,490,35530,60,0,Rural,Rejected
LAPP_1700,22,Male,High School,Married,Self-Employed,21908,625,26772,60,1,Rural,Approved
LAPP_1701,44,Male,Postgraduate,Married,Salaried,79191,708,169381,24,0,Urban,Rejected
LAPP_1702,28,Male,Graduate,Single,Business Owner,121053,645,390849,36,0,Urban,Rejected
LAPP_1703,31,Female,Graduate,Single,Salaried,82022,594,310661,36,0,Rural,Rejected
LAPP_1704,33,Male,Graduate,Married,Salaried,103722,648,292728,36,0,Rural,Rejected
LAPP_1705,37,Male,Graduate,Single,Self-Employed,99340,599,225650,24,1,Semi-Urban,Rejected
LAPP_1706,28,Male,Undergraduate,Divorced,Salaried,76729,623,105698,36,0,Rural,Approved
LAPP_1707,41,Male,High School,Married,Salaried,40404,558,115354,60,0,Urban,Rejected
LAPP_1708,38,Male,High School,Married,Salaried,24481,637,96402,60,0,Urban,Rejected
LAPP_1709,50,Female,Undergraduate,Married,Salaried,47899,706,103786,36,0,Semi-Urban,Approved
LAPP_1710,38,Male,Graduate,Single,Salaried,81280,668,86766,36,1,Rural,Approved
LAPP_1711,51,Male,Graduate,Married,Salaried,46520,614,40085,60,0,Semi-Urban,Approved
LAPP_1712,58,Female,Graduate,Married,Salaried,110128,736,158848,36,0,Semi-Urban,Approved
LAPP_1713,52,Male,Postgraduate,Married,Self-Employed,63646,633,158672,84,1,Urban,Approved
LAPP_1714,31,Male,Postgraduate,Divorced,Salaried,89648,699,341901,24,0,Urban,Rejected
LAPP_1715,45,Male,Graduate,Single,Salaried,86195,596,133350,36,0,Rural,Rejected
LAPP_1716,53,Female,Graduate,Single,Unemployed,19261,566,30217,84,2,Urban,Rejected
LAPP_1717,58,Male,Graduate,Single,Business Owner,97350,588,212624,84,1,Semi-Urban,Rejected
LAPP_1718,61,Female,Graduate,Married,Salaried,59877,602,222436,36,2,Semi-Urban,Rejected
LAPP_1719,28,Female,Undergraduate,Single,Salaried,76408,689,150271,24,1,Semi-Urban,Rejected
LAPP_1720,31,Male,Graduate,Single,Business Owner,101742,578,130362,60,3,Rural,Approved
LAPP_1721,42,Female,Undergraduate,Married,Salaried,51941,454,55626,36,0,Semi-Urban,Rejected
LAPP_1722,44,Male,Postgraduate,Single,Salaried,72537,601,152295,60,1,Semi-Urban,Approved
LAPP_1723,61,Male,Undergraduate,Single,Salaried,56610,550,186947,36,1,Urban,Rejected
LAPP_1724,37,Female,Graduate,Single,Self-Employed,93049,604,141409,24,3,Semi-Urban,Rejected
LAPP_1725,32,Female,Graduate,Married,Salaried,101699,788,233280,12,1,Semi-Urban,Rejected
LAPP_1726,52,Female,Undergraduate,Divorced,Self-Employed,66716,571,174164,36,2,Urban,Rejected
LAPP_1727,35,Male,Graduate,Divorced,Self-Employed,56055,657,116406,24,1,Rural,Rejected
LAPP_1728,36,Male,Graduate,Married,Salaried,78108,623,91457,24,2,Semi-Urban,Rejected
LAPP_1729,42,Female,Undergraduate,Married,Business Owner,55041,644,205088,36,2,Urban,Rejected
LAPP_1730,48,Male,Undergraduate,Married,Salaried,53286,585,132099,36,3,Urban,Rejected
LAPP_1731,40,Male,Postgraduate,Divorced,Salaried,83151,716,253774,24,2,Urban,Rejected
LAPP_1732,53,Male,Graduate,Single,Salaried,94360,681,257239,24,0,Semi-Urban,Rejected
LAPP_1733,30,Male,Postgraduate,Married,Salaried,127216,688,500000,84,0,Rural,Rejected
LAPP_1734,60,Female,Graduate,Married,Salaried,109521,675,229674,24,0,Semi-Urban,Rejected
LAPP_1735,52,Male,Graduate,Married,Salaried,99888,743,198517,36,0,Urban,Approved
LAPP_1736,53,Female,Undergraduate,Single,Salaried,33888,651,59659,36,0,Urban,Rejected
LAPP_1737,22,Male,Undergraduate,Married,Salaried,49895,624,88099,60,1,Urban,Approved
LAPP_1738,53,Female,High School,Divorced,Salaried,25008,651,36641,36,2,Semi-Urban,Rejected
LAPP_1739,53,Male,Undergraduate,Single,Self-Employed,50613,499,199020,24,0,Urban,Rejected
LAPP_1740,61,Male,High School,Single,Salaried,21902,623,77702,12,1,Urban,Rejected
LAPP_1741,33,Male,High School,Married,Self-Employed,20186,583,32466,60,0,Urban,Rejected
